Gene stable ID,Mouse gene name,Mouse homology type,Gene name,Gene stable ID version
ENSG00000165240,Atp7a,ortholog_one2one,ATP7A,ENSG00000165240.22
ENSG00000254402,Lrrc24,ortholog_one2one,LRRC24,ENSG00000254402.7
ENSG00000200594,Gm26008,ortholog_one2one,RNU6-824P,ENSG00000200594.1
ENSG00000166228,Pcbd1,ortholog_one2one,PCBD1,ENSG00000166228.9
ENSG00000105792,Cfap69,ortholog_one2one,CFAP69,ENSG00000105792.19
ENSG00000029639,Tfb1m,ortholog_one2one,TFB1M,ENSG00000029639.11
ENSG00000127252,Plaat1,ortholog_one2one,PLAAT1,ENSG00000127252.7
ENSG00000213563,C030006K11Rik,ortholog_one2one,C8orf82,ENSG00000213563.7
ENSG00000238585,Gm56322,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm26124,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm23921,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm56480,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm54851,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm26456,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm55767,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm24203,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm24045,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000238585,Gm54376,ortholog_many2many,Y_RNA,ENSG00000238585.1
ENSG00000104863,Lin7b,ortholog_one2one,LIN7B,ENSG00000104863.12
ENSG00000166220,Tbata,ortholog_one2one,TBATA,ENSG00000166220.14
ENSG00000182575,Nxph3,ortholog_one2one,NXPH3,ENSG00000182575.8
ENSG00000074771,Nox3,ortholog_one2one,NOX3,ENSG00000074771.4
ENSG00000167258,Cdk12,ortholog_one2one,CDK12,ENSG00000167258.15
ENSG00000158023,Wdr66,ortholog_one2one,CFAP251,ENSG00000158023.10
ENSG00000163283,Alppl2,ortholog_many2many,ALPP,ENSG00000163283.7
ENSG00000163283,Akp3,ortholog_many2many,ALPP,ENSG00000163283.7
ENSG00000163283,Alpi,ortholog_many2many,ALPP,ENSG00000163283.7
ENSG00000133069,Tmcc2,ortholog_one2one,TMCC2,ENSG00000133069.17
ENSG00000002330,Bad,ortholog_one2one,BAD,ENSG00000002330.14
ENSG00000198169,Zfp251,ortholog_one2one,ZNF251,ENSG00000198169.9
ENSG00000213780,Gtf2h4,ortholog_one2one,GTF2H4,ENSG00000213780.11
ENSG00000107807,Tlx1,ortholog_one2one,TLX1,ENSG00000107807.13
ENSG00000101146,Rae1,ortholog_one2one,RAE1,ENSG00000101146.13
ENSG00000109654,Trim2,ortholog_one2one,TRIM2,ENSG00000109654.16
ENSG00000197363,Zfp113,ortholog_one2one,ZNF517,ENSG00000197363.11
ENSG00000138172,Calhm2,ortholog_one2one,CALHM2,ENSG00000138172.11
ENSG00000213799,Zfp729a,ortholog_one2many,ZNF845,ENSG00000213799.13
ENSG00000213799,Zfp748,ortholog_one2many,ZNF845,ENSG00000213799.13
ENSG00000213799,Zfp759,ortholog_one2many,ZNF845,ENSG00000213799.13
ENSG00000213799,Zfp458,ortholog_one2many,ZNF845,ENSG00000213799.13
ENSG00000213799,Zfp712,ortholog_one2many,ZNF845,ENSG00000213799.13
ENSG00000213799,Zfp729b,ortholog_one2many,ZNF845,ENSG00000213799.13
ENSG00000213799,Zfp459,ortholog_one2many,ZNF845,ENSG00000213799.13
ENSG00000173153,Esrra,ortholog_one2one,ESRRA,ENSG00000173153.17
ENSG00000104755,Adam2,ortholog_one2one,ADAM2,ENSG00000104755.16
ENSG00000130656,Hba-x,ortholog_one2one,HBZ,ENSG00000130656.6
ENSG00000162877,Pm20d1,ortholog_one2one,PM20D1,ENSG00000162877.13
ENSG00000185933,Calhm1,ortholog_one2one,CALHM1,ENSG00000185933.7
ENSG00000183128,Calhm3,ortholog_one2one,CALHM3,ENSG00000183128.7
ENSG00000170835,Cel,ortholog_one2one,CEL,ENSG00000170835.17
ENSG00000163286,Alppl2,ortholog_many2many,ALPG,ENSG00000163286.9
ENSG00000163286,Akp3,ortholog_many2many,ALPG,ENSG00000163286.9
ENSG00000163286,Alpi,ortholog_many2many,ALPG,ENSG00000163286.9
ENSG00000163961,Rnf168,ortholog_one2one,RNF168,ENSG00000163961.4
ENSG00000204179,Ptpn20,ortholog_one2one,PTPN20,ENSG00000204179.11
ENSG00000123338,Nckap1l,ortholog_one2one,NCKAP1L,ENSG00000123338.13
ENSG00000188536,Hba-a1,ortholog_many2many,HBA2,ENSG00000188536.13
ENSG00000188536,Hba-a2,ortholog_many2many,HBA2,ENSG00000188536.13
ENSG00000163958,Zdhhc19,ortholog_one2one,ZDHHC19,ENSG00000163958.14
ENSG00000160271,Ralgds,ortholog_one2many,RALGDS,ENSG00000160271.16
ENSG00000160271,4930474N05Rik,ortholog_one2many,RALGDS,ENSG00000160271.16
ENSG00000160271,4930596D02Rik,ortholog_one2many,RALGDS,ENSG00000160271.16
ENSG00000108439,Pnpo,ortholog_one2one,PNPO,ENSG00000108439.11
ENSG00000206172,Hba-a1,ortholog_many2many,HBA1,ENSG00000206172.8
ENSG00000206172,Hba-a2,ortholog_many2many,HBA1,ENSG00000206172.8
ENSG00000163295,Alppl2,ortholog_many2many,ALPI,ENSG00000163295.5
ENSG00000163295,Akp3,ortholog_many2many,ALPI,ENSG00000163295.5
ENSG00000163295,Alpi,ortholog_many2many,ALPI,ENSG00000163295.5
ENSG00000069248,Nup133,ortholog_one2one,NUP133,ENSG00000069248.12
ENSG00000086506,Hbq1b,ortholog_one2many,HBQ1,ENSG00000086506.3
ENSG00000086506,Hbq1a,ortholog_one2many,HBQ1,ENSG00000086506.3
ENSG00000117899,Mesd,ortholog_one2one,MESD,ENSG00000117899.11
ENSG00000109861,Ctsc,ortholog_one2one,CTSC,ENSG00000109861.17
ENSG00000105793,Gtpbp10,ortholog_one2one,GTPBP10,ENSG00000105793.16
ENSG00000182810,Ddx28,ortholog_one2one,DDX28,ENSG00000182810.7
ENSG00000072736,Nfatc3,ortholog_one2one,NFATC3,ENSG00000072736.19
ENSG00000171551,Ecel1,ortholog_one2one,ECEL1,ENSG00000171551.12
ENSG00000156206,Cfap161,ortholog_one2one,CFAP161,ENSG00000156206.14
ENSG00000079313,Rexo1,ortholog_one2one,REXO1,ENSG00000079313.15
ENSG00000168631,Mucl3,ortholog_one2one,MUCL3,ENSG00000168631.13
ENSG00000164182,Ndufaf2,ortholog_one2one,NDUFAF2,ENSG00000164182.12
ENSG00000180611,Mb21d2,ortholog_one2one,MB21D2,ENSG00000180611.7
ENSG00000156222,Slc28a1,ortholog_one2one,SLC28A1,ENSG00000156222.12
ENSG00000168671,Ugt3a2,ortholog_one2many,UGT3A2,ENSG00000168671.10
ENSG00000168671,Ugt3a1,ortholog_one2many,UGT3A2,ENSG00000168671.10
ENSG00000204542,2300002M23Rik,ortholog_one2one,C6orf15,ENSG00000204542.3
ENSG00000132819,Rbm38,ortholog_one2one,RBM38,ENSG00000132819.17
ENSG00000253148,Rgs21,ortholog_one2one,RGS21,ENSG00000253148.1
ENSG00000090530,P3h2,ortholog_one2one,P3H2,ENSG00000090530.10
ENSG00000204539,Cdsn,ortholog_one2one,CDSN,ENSG00000204539.4
ENSG00000121211,Mnd1,ortholog_one2one,MND1,ENSG00000121211.8
ENSG00000090104,Rgs1,ortholog_one2one,RGS1,ENSG00000090104.12
ENSG00000204538,Psors1c2,ortholog_one2one,PSORS1C2,ENSG00000204538.4
ENSG00000101019,Uqcc1,ortholog_one2one,UQCC1,ENSG00000101019.22
ENSG00000184545,Dusp8,ortholog_one2one,DUSP8,ENSG00000184545.11
ENSG00000182870,Galnt9,ortholog_one2one,GALNT9,ENSG00000182870.13
ENSG00000157224,Cldn12,ortholog_one2one,CLDN12,ENSG00000157224.16
ENSG00000164187,Lmbrd2,ortholog_one2one,LMBRD2,ENSG00000164187.7
ENSG00000167740,Cyb5d2,ortholog_one2one,CYB5D2,ENSG00000167740.10
ENSG00000129911,Klf16,ortholog_one2one,KLF16,ENSG00000129911.9
ENSG00000137411,Vars2,ortholog_one2one,VARS2,ENSG00000137411.19
ENSG00000205867,Gm29735,ortholog_many2many,KRTAP5-2,ENSG00000205867.3
ENSG00000205867,Krtap5-1,ortholog_many2many,KRTAP5-2,ENSG00000205867.3
ENSG00000205867,Krtap5-5,ortholog_many2many,KRTAP5-2,ENSG00000205867.3
ENSG00000205867,Krtap5-4,ortholog_many2many,KRTAP5-2,ENSG00000205867.3
ENSG00000129968,Abhd17a,ortholog_one2one,ABHD17A,ENSG00000129968.17
ENSG00000205864,Gm39115,ortholog_many2many,KRTAP5-6,ENSG00000205864.1
ENSG00000205864,Gm45337,ortholog_many2many,KRTAP5-6,ENSG00000205864.1
ENSG00000205864,Gm7579,ortholog_many2many,KRTAP5-6,ENSG00000205864.1
ENSG00000167723,Trpv3,ortholog_one2one,TRPV3,ENSG00000167723.15
ENSG00000244242,Ifitm10,ortholog_one2one,IFITM10,ENSG00000244242.2
ENSG00000237412,Prss56,ortholog_one2one,PRSS56,ENSG00000237412.7
ENSG00000222765,Gm23887,ortholog_one2many,RNU2-40P,ENSG00000222765.1
ENSG00000152620,Nadk2,ortholog_one2one,NADK2,ENSG00000152620.13
ENSG00000162769,Flvcr1,ortholog_one2one,FLVCR1,ENSG00000162769.13
ENSG00000135902,Chrnd,ortholog_one2one,CHRND,ENSG00000135902.10
ENSG00000163633,1700016H13Rik,ortholog_one2one,C4orf36,ENSG00000163633.12
ENSG00000147677,Eif3h,ortholog_one2one,EIF3H,ENSG00000147677.12
ENSG00000185798,Wdr53,ortholog_one2one,WDR53,ENSG00000185798.8
ENSG00000117984,Ctsd,ortholog_one2one,CTSD,ENSG00000117984.15
ENSG00000058091,Cdk14,ortholog_one2one,CDK14,ENSG00000058091.17
ENSG00000213638,Adat3,ortholog_one2many,ADAT3,ENSG00000213638.6
ENSG00000213638,Gm49322,ortholog_one2many,ADAT3,ENSG00000213638.6
ENSG00000102104,Rs1,ortholog_one2one,RS1,ENSG00000102104.9
ENSG00000133275,Csnk1g2,ortholog_one2one,CSNK1G2,ENSG00000133275.16
ENSG00000133065,Slc41a1,ortholog_one2one,SLC41A1,ENSG00000133065.11
ENSG00000188001,Tprg,ortholog_one2one,TPRG1,ENSG00000188001.10
ENSG00000044446,Phka2,ortholog_one2one,PHKA2,ENSG00000044446.12
ENSG00000120800,Utp20,ortholog_one2one,UTP20,ENSG00000120800.5
ENSG00000145332,Klhl8,ortholog_one2one,KLHL8,ENSG00000145332.14
ENSG00000196811,Chrng,ortholog_one2one,CHRNG,ENSG00000196811.13
ENSG00000187955,Col14a1,ortholog_one2one,COL14A1,ENSG00000187955.13
ENSG00000042781,Ush2a,ortholog_one2one,USH2A,ENSG00000042781.14
ENSG00000102393,Gla,ortholog_one2one,GLA,ENSG00000102393.14
ENSG00000212388,Gm54640,ortholog_one2one,RNU6-796P,ENSG00000212388.1
ENSG00000114062,Ube3a,ortholog_one2one,UBE3A,ENSG00000114062.22
ENSG00000252705,Gm25294,ortholog_many2many,RNU6-175P,ENSG00000252705.1
ENSG00000252705,Gm22140,ortholog_many2many,RNU6-175P,ENSG00000252705.1
ENSG00000163960,Ubxn7,ortholog_one2one,UBXN7,ENSG00000163960.12
ENSG00000143952,Vps54,ortholog_one2one,VPS54,ENSG00000143952.20
ENSG00000139292,Lgr5,ortholog_one2one,LGR5,ENSG00000139292.13
ENSG00000181786,Actl9,ortholog_one2one,ACTL9,ENSG00000181786.5
ENSG00000145604,Skp2,ortholog_one2one,SKP2,ENSG00000145604.17
ENSG00000130332,Lsm7,ortholog_one2one,LSM7,ENSG00000130332.15
ENSG00000099800,Timm13,ortholog_one2one,TIMM13,ENSG00000099800.8
ENSG00000181092,Adipoq,ortholog_one2one,ADIPOQ,ENSG00000181092.10
ENSG00000101945,Suv39h1,ortholog_one2one,SUV39H1,ENSG00000101945.17
ENSG00000176619,Lmnb2,ortholog_one2one,LMNB2,ENSG00000176619.13
ENSG00000127249,Atp13a4,ortholog_one2one,ATP13A4,ENSG00000127249.15
ENSG00000148288,Gbgt1,ortholog_one2one,GBGT1,ENSG00000148288.13
ENSG00000174547,Mrpl11,ortholog_one2one,MRPL11,ENSG00000174547.13
ENSG00000101473,Acot8,ortholog_one2one,ACOT8,ENSG00000101473.17
ENSG00000206723,Gm24669,ortholog_one2many,RNU6-1056P,ENSG00000206723.1
ENSG00000171433,Glod5,ortholog_one2one,GLOD5,ENSG00000171433.12
ENSG00000157240,Fzd1,ortholog_one2one,FZD1,ENSG00000157240.4
ENSG00000170509,Hsd17b13,ortholog_one2one,HSD17B13,ENSG00000170509.12
ENSG00000207367,Gm26285,ortholog_one2one,RNU6-29P,ENSG00000207367.1
ENSG00000187682,Eras,ortholog_one2one,ERAS,ENSG00000187682.2
ENSG00000102109,Pcsk1n,ortholog_one2one,PCSK1N,ENSG00000102109.9
ENSG00000197329,Peli1,ortholog_one2one,PELI1,ENSG00000197329.12
ENSG00000251154,Pttg1ip2,ortholog_one2one,PTTG1IP2,ENSG00000251154.2
ENSG00000099860,Gadd45b,ortholog_one2one,GADD45B,ENSG00000099860.9
ENSG00000102103,Pqbp1,ortholog_one2one,PQBP1,ENSG00000102103.18
ENSG00000201009,Gm26330,ortholog_one2many,,ENSG00000201009.1
ENSG00000105974,Cav1,ortholog_one2one,CAV1,ENSG00000105974.13
ENSG00000174516,Peli3,ortholog_one2one,PELI3,ENSG00000174516.15
ENSG00000198189,Hsd17b11,ortholog_one2one,HSD17B11,ENSG00000198189.11
ENSG00000211717,Trbv13-1,ortholog_many2many,TRBV10-1,ENSG00000211717.3
ENSG00000211717,Trbv13-2,ortholog_many2many,TRBV10-1,ENSG00000211717.3
ENSG00000211717,Trbv13-3,ortholog_many2many,TRBV10-1,ENSG00000211717.3
ENSG00000142409,Zfp787,ortholog_one2one,ZNF787,ENSG00000142409.6
ENSG00000211720,Trbv14,ortholog_one2many,TRBV11-1,ENSG00000211720.3
ENSG00000229769,Trbv13-1,ortholog_many2many,TRBV10-2,ENSG00000229769.2
ENSG00000229769,Trbv13-2,ortholog_many2many,TRBV10-2,ENSG00000229769.2
ENSG00000229769,Trbv13-3,ortholog_many2many,TRBV10-2,ENSG00000229769.2
ENSG00000167685,Zfp444,ortholog_one2one,ZNF444,ENSG00000167685.15
ENSG00000204548,Defb22,ortholog_many2many,DEFB121,ENSG00000204548.4
ENSG00000151615,Pou4f2,ortholog_one2one,POU4F2,ENSG00000151615.3
ENSG00000167703,Slc43a2,ortholog_one2one,SLC43A2,ENSG00000167703.15
ENSG00000180424,Defb36,ortholog_one2one,DEFB123,ENSG00000180424.7
ENSG00000276405,Trbv12-1,ortholog_one2many,TRBV13,ENSG00000276405.1
ENSG00000276405,Trbv12-2,ortholog_one2many,TRBV13,ENSG00000276405.1
ENSG00000275791,Trbv13-1,ortholog_many2many,TRBV10-3,ENSG00000275791.1
ENSG00000275791,Trbv13-2,ortholog_many2many,TRBV10-3,ENSG00000275791.1
ENSG00000275791,Trbv13-3,ortholog_many2many,TRBV10-3,ENSG00000275791.1
ENSG00000180383,Defb25,ortholog_one2one,DEFB124,ENSG00000180383.4
ENSG00000276597,Trbv14,ortholog_one2many,TRBV11-3,ENSG00000276597.1
ENSG00000088320,Rem1,ortholog_one2one,REM1,ENSG00000088320.4
ENSG00000274752,Trbv16,ortholog_many2many,TRBV12-3,ENSG00000274752.1
ENSG00000274752,Trbv15,ortholog_many2many,TRBV12-3,ENSG00000274752.1
ENSG00000276953,Trbv16,ortholog_many2many,TRBV12-4,ENSG00000276953.1
ENSG00000276953,Trbv15,ortholog_many2many,TRBV12-4,ENSG00000276953.1
ENSG00000275158,Trbv16,ortholog_many2many,TRBV12-5,ENSG00000275158.1
ENSG00000275158,Trbv15,ortholog_many2many,TRBV12-5,ENSG00000275158.1
ENSG00000175164,Abo,ortholog_one2one,ABO,ENSG00000175164.16
ENSG00000198515,Cnga1,ortholog_one2one,CNGA1,ENSG00000198515.16
ENSG00000105976,Met,ortholog_one2one,MET,ENSG00000105976.16
ENSG00000197487,Galp,ortholog_one2one,GALP,ENSG00000197487.9
ENSG00000101294,H13,ortholog_one2one,HM13,ENSG00000101294.18
ENSG00000035687,Adss,ortholog_one2one,ADSS2,ENSG00000035687.10
ENSG00000205835,Gmnc,ortholog_one2one,GMNC,ENSG00000205835.9
ENSG00000163291,Paqr3,ortholog_one2one,PAQR3,ENSG00000163291.14
ENSG00000214097,Smco1,ortholog_one2one,SMCO1,ENSG00000214097.5
ENSG00000099797,Tecr,ortholog_one2one,TECR,ENSG00000099797.15
ENSG00000174483,Bbs1,ortholog_one2one,BBS1,ENSG00000174483.20
ENSG00000244405,Etv5,ortholog_one2one,ETV5,ENSG00000244405.8
ENSG00000180287,Pld5,ortholog_one2one,PLD5,ENSG00000180287.17
ENSG00000136021,Scyl2,ortholog_one2one,SCYL2,ENSG00000136021.19
ENSG00000173272,Mzt2,ortholog_one2many,MZT2A,ENSG00000173272.16
ENSG00000108342,Csf3,ortholog_one2one,CSF3,ENSG00000108342.13
ENSG00000187735,Tcea1,ortholog_one2one,TCEA1,ENSG00000187735.15
ENSG00000148296,Surf6,ortholog_one2one,SURF6,ENSG00000148296.7
ENSG00000164306,Primpol,ortholog_one2one,PRIMPOL,ENSG00000164306.11
ENSG00000075886,Tuba3a,ortholog_one2one,TUBA3D,ENSG00000075886.11
ENSG00000148297,Med22,ortholog_one2one,MED22,ENSG00000148297.16
ENSG00000163431,Lmod1,ortholog_one2one,LMOD1,ENSG00000163431.13
ENSG00000102100,Slc35a2,ortholog_one2one,SLC35A2,ENSG00000102100.16
ENSG00000126351,Thra,ortholog_one2one,THRA,ENSG00000126351.13
ENSG00000230124,Acbd6,ortholog_one2one,ACBD6,ENSG00000230124.8
ENSG00000107779,Bmpr1a,ortholog_one2one,BMPR1A,ENSG00000107779.14
ENSG00000174928,E130311K13Rik,ortholog_one2one,C3orf33,ENSG00000174928.16
ENSG00000145907,G3bp1,ortholog_one2one,G3BP1,ENSG00000145907.16
ENSG00000176381,Prr18,ortholog_one2one,PRR18,ENSG00000176381.6
ENSG00000198818,Sft2d1,ortholog_one2many,SFT2D1,ENSG00000198818.10
ENSG00000198818,Gm12166,ortholog_one2many,SFT2D1,ENSG00000198818.10
ENSG00000181467,Rap2b,ortholog_one2one,RAP2B,ENSG00000181467.5
ENSG00000060762,Mpc1,ortholog_one2one,MPC1,ENSG00000060762.19
ENSG00000182580,Ephb3,ortholog_one2one,EPHB3,ENSG00000182580.3
ENSG00000007341,St7l,ortholog_one2one,ST7L,ENSG00000007341.19
ENSG00000122375,Opn4,ortholog_one2one,OPN4,ENSG00000122375.13
ENSG00000151725,Cenpu,ortholog_one2one,CENPU,ENSG00000151725.12
ENSG00000148303,Rpl7a,ortholog_one2one,RPL7A,ENSG00000148303.17
ENSG00000164458,T,ortholog_one2one,TBXT,ENSG00000164458.10
ENSG00000176171,Bnip3,ortholog_one2one,BNIP3,ENSG00000176171.12
ENSG00000050344,Nfe2l3,ortholog_one2one,NFE2L3,ENSG00000050344.9
ENSG00000163898,Liph,ortholog_one2one,LIPH,ENSG00000163898.10
ENSG00000111452,Adgrd1,ortholog_one2one,ADGRD1,ENSG00000111452.13
ENSG00000107562,Cxcl12,ortholog_one2one,CXCL12,ENSG00000107562.17
ENSG00000122565,Cbx3,ortholog_one2one,CBX3,ENSG00000122565.19
ENSG00000124532,Mrs2,ortholog_one2one,MRS2,ENSG00000124532.15
ENSG00000133030,Mprip,ortholog_one2one,MPRIP,ENSG00000133030.22
ENSG00000129295,Lrrc6,ortholog_one2one,DNAAF11,ENSG00000129295.10
ENSG00000130649,Cyp2e1,ortholog_one2one,CYP2E1,ENSG00000130649.10
ENSG00000099795,Ndufb7,ortholog_one2one,NDUFB7,ENSG00000099795.7
ENSG00000206611,Gm23969,ortholog_one2one,SNORD24,ENSG00000206611.1
ENSG00000163577,Eif5a2,ortholog_one2one,EIF5A2,ENSG00000163577.8
ENSG00000200831,Gm22879,ortholog_one2one,SNORD36B,ENSG00000200831.1
ENSG00000199744,Gm24134,ortholog_one2many,SNORD36A,ENSG00000199744.1
ENSG00000101337,Tm9sf4,ortholog_one2one,TM9SF4,ENSG00000101337.16
ENSG00000148290,Surf1,ortholog_one2one,SURF1,ENSG00000148290.10
ENSG00000105429,Megf8,ortholog_one2one,MEGF8,ENSG00000105429.13
ENSG00000168769,Tet2,ortholog_one2one,TET2,ENSG00000168769.14
ENSG00000153283,Cd96,ortholog_one2one,CD96,ENSG00000153283.13
ENSG00000104497,Snx16,ortholog_one2one,SNX16,ENSG00000104497.15
ENSG00000148291,Surf2,ortholog_one2one,SURF2,ENSG00000148291.10
ENSG00000163331,Dapl1,ortholog_one2one,DAPL1,ENSG00000163331.12
ENSG00000178409,Bend3,ortholog_one2one,BEND3,ENSG00000178409.14
ENSG00000171772,Syce1,ortholog_one2one,SYCE1,ENSG00000171772.17
ENSG00000148248,Surf4,ortholog_one2one,SURF4,ENSG00000148248.14
ENSG00000085377,Prep,ortholog_one2one,PREP,ENSG00000085377.15
ENSG00000106588,Psma2,ortholog_one2one,PSMA2,ENSG00000106588.12
ENSG00000138684,Il21,ortholog_one2one,IL21,ENSG00000138684.9
ENSG00000101350,Kif3b,ortholog_one2one,KIF3B,ENSG00000101350.8
ENSG00000174165,Zdhhc24,ortholog_one2one,ZDHHC24,ENSG00000174165.8
ENSG00000170561,Irx2,ortholog_one2one,IRX2,ENSG00000170561.13
ENSG00000147439,Bin3,ortholog_one2one,BIN3,ENSG00000147439.14
ENSG00000171456,Asxl1,ortholog_one2one,ASXL1,ENSG00000171456.21
ENSG00000248746,Actn3,ortholog_one2one,ACTN3,ENSG00000248746.6
ENSG00000169252,Adrb2,ortholog_one2one,ADRB2,ENSG00000169252.6
ENSG00000164287,Cdc20b,ortholog_one2one,CDC20B,ENSG00000164287.13
ENSG00000203772,Sprn,ortholog_one2one,SPRN,ENSG00000203772.8
ENSG00000181004,Bbs12,ortholog_one2one,BBS12,ENSG00000181004.10
ENSG00000102096,Pim2,ortholog_one2one,PIM2,ENSG00000102096.9
ENSG00000222371,Gm55788,ortholog_one2many,RN7SKP202,ENSG00000222371.1
ENSG00000179774,Atoh7,ortholog_one2one,ATOH7,ENSG00000179774.9
ENSG00000185049,Nelfa,ortholog_one2one,NELFA,ENSG00000185049.16
ENSG00000108187,Pbld1,ortholog_one2many,PBLD,ENSG00000108187.16
ENSG00000108187,Pbld2,ortholog_one2many,PBLD,ENSG00000108187.16
ENSG00000068308,Otud5,ortholog_one2one,OTUD5,ENSG00000068308.15
ENSG00000213079,Scaf8,ortholog_one2one,SCAF8,ENSG00000213079.10
ENSG00000136383,Alpk3,ortholog_one2one,ALPK3,ENSG00000136383.7
ENSG00000115841,Rmdn2,ortholog_one2one,RMDN2,ENSG00000115841.21
ENSG00000163714,U2surp,ortholog_one2one,U2SURP,ENSG00000163714.18
ENSG00000106591,Mrpl32,ortholog_one2one,MRPL32,ENSG00000106591.4
ENSG00000200008,Rny3,ortholog_one2many,Y_RNA,ENSG00000200008.1
ENSG00000169857,Aven,ortholog_one2one,AVEN,ENSG00000169857.9
ENSG00000096746,Hnrnph3,ortholog_one2one,HNRNPH3,ENSG00000096746.18
ENSG00000105821,Dnajc2,ortholog_one2one,DNAJC2,ENSG00000105821.15
ENSG00000103067,Esrp2,ortholog_one2one,ESRP2,ENSG00000103067.14
ENSG00000184984,Chrm5,ortholog_one2one,CHRM5,ENSG00000184984.10
ENSG00000164403,Shroom1,ortholog_one2one,SHROOM1,ENSG00000164403.15
ENSG00000105427,Cnfn,ortholog_one2one,CNFN,ENSG00000105427.10
ENSG00000166262,Fam227b,ortholog_one2one,FAM227B,ENSG00000166262.16
ENSG00000198870,Stkld1,ortholog_one2one,STKLD1,ENSG00000198870.8
ENSG00000079435,Lipe,ortholog_one2one,LIPE,ENSG00000079435.10
ENSG00000184209,Snrnp35,ortholog_one2one,SNRNP35,ENSG00000184209.15
ENSG00000148300,Rexo4,ortholog_one2one,REXO4,ENSG00000148300.12
ENSG00000185818,Nat8l,ortholog_one2one,NAT8L,ENSG00000185818.8
ENSG00000132554,Rgs22,ortholog_one2one,RGS22,ENSG00000132554.21
ENSG00000131437,Kif3a,ortholog_one2one,KIF3A,ENSG00000131437.16
ENSG00000109685,Nsd2,ortholog_one2one,NSD2,ENSG00000109685.19
ENSG00000102057,Kcnd1,ortholog_one2one,KCND1,ENSG00000102057.10
ENSG00000066336,Spi1,ortholog_one2one,SPI1,ENSG00000066336.12
ENSG00000189377,Cxcl17,ortholog_one2one,CXCL17,ENSG00000189377.9
ENSG00000067445,Tro,ortholog_one2one,TRO,ENSG00000067445.22
ENSG00000103066,Pla2g15,ortholog_one2one,PLA2G15,ENSG00000103066.13
ENSG00000112144,Cilk1,ortholog_one2one,CILK1,ENSG00000112144.16
ENSG00000165915,Slc39a13,ortholog_one2one,SLC39A13,ENSG00000165915.14
ENSG00000117222,Rbbp5,ortholog_one2one,RBBP5,ENSG00000117222.14
ENSG00000138078,Prepl,ortholog_one2one,PREPL,ENSG00000138078.16
ENSG00000104047,Dtwd1,ortholog_one2one,DTWD1,ENSG00000104047.15
ENSG00000075073,Tacr2,ortholog_one2one,TACR2,ENSG00000075073.16
ENSG00000160325,Cacfd1,ortholog_one2one,CACFD1,ENSG00000160325.15
ENSG00000108175,Zmiz1,ortholog_one2one,ZMIZ1,ENSG00000108175.19
ENSG00000143324,Xpr1,ortholog_one2one,XPR1,ENSG00000143324.14
ENSG00000103064,Slc7a6,ortholog_one2one,SLC7A6,ENSG00000103064.15
ENSG00000160326,Slc2a6,ortholog_one2one,SLC2A6,ENSG00000160326.14
ENSG00000203760,Cenpw,ortholog_one2one,CENPW,ENSG00000203760.9
ENSG00000170615,Slc26a5,ortholog_one2one,SLC26A5,ENSG00000170615.15
ENSG00000197183,Nol4l,ortholog_one2one,NOL4L,ENSG00000197183.15
ENSG00000095981,Kcnk16,ortholog_one2one,KCNK16,ENSG00000095981.11
ENSG00000197746,Psap,ortholog_one2one,PSAP,ENSG00000197746.15
ENSG00000166797,Ciao2a,ortholog_one2one,CIAO2A,ENSG00000166797.11
ENSG00000165917,Rapsn,ortholog_one2one,RAPSN,ENSG00000165917.10
ENSG00000172661,Washc2,ortholog_one2many,WASHC2C,ENSG00000172661.20
ENSG00000028528,Snx1,ortholog_one2one,SNX1,ENSG00000028528.15
ENSG00000196562,Sulf2,ortholog_one2one,SULF2,ENSG00000196562.16
ENSG00000164484,Tmem200a,ortholog_one2one,TMEM200A,ENSG00000164484.12
ENSG00000135597,Reps1,ortholog_one2one,REPS1,ENSG00000135597.19
ENSG00000118193,Kif14,ortholog_one2one,KIF14,ENSG00000118193.12
ENSG00000155508,Cnot8,ortholog_one2one,CNOT8,ENSG00000155508.14
ENSG00000084112,Ssh1,ortholog_one2one,SSH1,ENSG00000084112.15
ENSG00000213619,Ndufs3,ortholog_one2one,NDUFS3,ENSG00000213619.11
ENSG00000198842,Dusp27,ortholog_one2one,STYXL2,ENSG00000198842.10
ENSG00000187838,Plscr3,ortholog_one2one,PLSCR3,ENSG00000187838.17
ENSG00000183117,Csmd1,ortholog_one2one,CSMD1,ENSG00000183117.20
ENSG00000130589,Helz2,ortholog_one2one,HELZ2,ENSG00000130589.16
ENSG00000281863,Gm22504,ortholog_one2one,,ENSG00000281863.1
ENSG00000199815,Snora43,ortholog_one2many,,ENSG00000199815.2
