,uniprot,annotation,iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1_ratio,iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TP_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
194,Q80UJ7,,1.626542396713991,36.0,79.0,0.3495575221238938,0.0430622009569378,0.306495321166956,1.9897583475368656,24.0,64.0,0.2895927601809955,0.029055690072639227,0.26053707010835625,1.4546197497631514,45.0,93.0,0.41150442477876104,0.0539568345323741,0.35754759024638694,1.8255704443599732,34.0,82.0,0.37104072398190047,0.04116222760290557,0.3298784963789949,2.231977680361519,21.0,53.0,0.2345132743362832,0.025119617224880382,0.20939365711140281,2.6179654245834185,9.0,32.0,0.14479638009049775,0.010856453558504222,0.13393992653199352,1.5302361761001109,60.0,94.0,0.43119266055045874,0.07434944237918216,0.35684321817127657,1.2028991422509396,61.0,95.0,0.4523809523809524,0.07953063885267275,0.37285031352827963,1.819423956042444,38.0,52.0,0.23853211009174313,0.04702970297029703,0.19150240712144612,1.4903293100984167,46.0,57.0,0.2714285714285714,0.059895833333333336,0.21153273809523807,1.4726587614378015,50.0,28.0,0.12903225806451613,0.06234413965087282,0.0666881184136433,1.1053790104365688,62.0,31.0,0.14903846153846154,0.08115183246073299,0.06788662907772855
195,Q9DBG6,,1.620609794291333,37.0,79.0,0.3495575221238938,0.04425837320574163,0.3052991489181522,1.4862846030372123,51.0,87.0,0.3936651583710407,0.06174334140435835,0.3319218169666824,1.5943311889440435,39.0,88.0,0.3893805309734513,0.046762589928057555,0.3426179410453938,1.4677407414638701,49.0,89.0,0.40271493212669685,0.059322033898305086,0.34339289822839175,1.6590128895995468,43.0,86.0,0.3805309734513274,0.05143540669856459,0.3290955667527628,1.5474594917444513,56.0,87.0,0.3936651583710407,0.06755126658624849,0.3261138917847922,1.7766376437837874,41.0,81.0,0.37155963302752293,0.05080545229244114,0.3207541807350818,1.9001127175917365,33.0,56.0,0.26666666666666666,0.04302477183833116,0.22364189482833552,1.409872499187857,66.0,84.0,0.3853211009174312,0.08168316831683169,0.3036379326005995,1.5315899609009502,44.0,55.0,0.2619047619047619,0.057291666666666664,0.20461309523809526,0.6152221324779935,188.0,80.0,0.3686635944700461,0.2344139650872818,0.1342496293827643,0.6987544891338809,124.0,55.0,0.2644230769230769,0.16230366492146597,0.10211941200161095
196,P15208,,1.607618625161008,37.0,79.0,0.3495575221238938,0.04425837320574163,0.3052991489181522,1.6560158088868864,37.0,74.0,0.334841628959276,0.044794188861985475,0.2900474400972905,2.0387830294581866,26.0,70.0,0.30973451327433627,0.03117505995203837,0.2785594533222979,2.094914956958012,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965,2.024369667033076,30.0,67.0,0.29646017699115046,0.03588516746411483,0.2605750095270356,2.0955386441579797,24.0,62.0,0.28054298642533937,0.028950542822677925,0.2515924436026614,3.877377375616624,2.0,4.0,0.01834862385321101,0.0024783147459727386,0.015870309107238273,3.996347439545925,0.0,0.0,0.0,0.0,0.0,3.6278229649898805,1.0,2.0,0.009174311926605505,0.0012376237623762376,0.007936688164229268,3.7450354168243254,0.0,2.0,0.009523809523809525,0.0,0.009523809523809525,1.9161932462211213,20.0,9.0,0.041474654377880185,0.02493765586034913,0.016536998517531057,1.9952205929983606,9.0,2.0,0.009615384615384616,0.011780104712041885,-0.002164720096657269
197,Q3UQ28,TP,1.5963702949111604,37.0,81.0,0.3584070796460177,0.04425837320574163,0.3141487064402761,1.7299845479385985,30.0,74.0,0.334841628959276,0.03631961259079903,0.298522016368477,2.1922671449808773,23.0,64.0,0.2831858407079646,0.027577937649880094,0.2556079030580845,2.333616141782262,15.0,55.0,0.248868778280543,0.018159806295399514,0.23070897198514348,2.04014040608094,29.0,66.0,0.2920353982300885,0.034688995215311005,0.2573464030147775,2.196526452507403,21.0,56.0,0.25339366515837103,0.025331724969843185,0.22806194018852785,2.2446876426647573,28.0,47.0,0.21559633027522937,0.03469640644361834,0.18089992383161102,1.8486059457970734,33.0,59.0,0.28095238095238095,0.04302477183833116,0.2379276091140498,2.12375930723765,20.0,37.0,0.16972477064220184,0.024752475247524754,0.1449722953946771,1.72591999827511,33.0,46.0,0.21904761904761905,0.04296875,0.17607886904761905,1.1235994566736307,80.0,46.0,0.2119815668202765,0.09975062344139651,0.11223094337887998,0.6875750426538848,128.0,57.0,0.27403846153846156,0.16753926701570682,0.10649919452275475
198,O54734,,1.589119476034622,37.0,82.0,0.36283185840707965,0.04425837320574163,0.31857348520133805,1.820523114148183,26.0,65.0,0.29411764705882354,0.031476997578692496,0.26264064948013105,1.4736124467579232,44.0,93.0,0.41150442477876104,0.05275779376498801,0.358746631013773,1.7127508286454318,37.0,83.0,0.3755656108597285,0.044794188861985475,0.330771421997743,1.605670252857621,48.0,87.0,0.38495575221238937,0.05741626794258373,0.3275394842698056,1.8598456843702074,43.0,75.0,0.3393665158371041,0.05186972255729795,0.28749679327980615,2.3582506042449984,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548,1.655484012236809,36.0,67.0,0.319047619047619,0.0469361147327249,0.2721115043148941,2.338809804632379,14.0,29.0,0.13302752293577982,0.017326732673267328,0.1157007902625125,1.6342856005293336,35.0,53.0,0.2523809523809524,0.045572916666666664,0.20680803571428572,1.7869356549099014,26.0,11.0,0.05069124423963134,0.032418952618453865,0.018272291621177474,1.0442263457496503,69.0,34.0,0.16346153846153846,0.09031413612565445,0.07314740233588402
199,P35564,,1.587010946297603,37.0,82.0,0.36283185840707965,0.04425837320574163,0.31857348520133805,1.661388730266733,35.0,74.0,0.334841628959276,0.0423728813559322,0.2924687476033438,1.7880916822053647,32.0,81.0,0.3584070796460177,0.03836930455635491,0.3200377750896628,1.870204209948442,32.0,80.0,0.36199095022624433,0.0387409200968523,0.323250030129392,1.8926738281617999,35.0,71.0,0.3141592920353982,0.041866028708133975,0.2722932633272642,1.989823405529955,33.0,68.0,0.3076923076923077,0.039806996381182146,0.2678853113111256,2.4786121247556596,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175,1.9107231481014357,33.0,54.0,0.2571428571428571,0.04302477183833116,0.21411808530452597,2.385043103894786,13.0,27.0,0.12385321100917432,0.01608910891089109,0.10776410209828323,1.8153965151457059,29.0,36.0,0.17142857142857143,0.037760416666666664,0.13366815476190477,1.071123130271021,87.0,47.0,0.21658986175115208,0.1084788029925187,0.10811105875863337,0.463291436464735,180.0,71.0,0.34134615384615385,0.2356020942408377,0.10574405960531616
200,Q91ZX7,FP,1.577304140177502,38.0,83.0,0.3672566371681416,0.045454545454545456,0.32180209171359614,1.5582163894892331,45.0,79.0,0.3574660633484163,0.05447941888619855,0.30298664446221774,2.125968310991273,24.0,67.0,0.29646017699115046,0.02877697841726619,0.2676831985738843,2.1146153040769518,23.0,66.0,0.2986425339366516,0.02784503631961259,0.270797497617039,2.036263116748395,30.0,66.0,0.2920353982300885,0.03588516746411483,0.25615023076597365,2.0399471594591514,27.0,68.0,0.3076923076923077,0.032569360675512665,0.27512294701679507,3.425313044833484,6.0,6.0,0.027522935779816515,0.007434944237918215,0.0200879915418983,3.225522958898678,5.0,7.0,0.03333333333333333,0.00651890482398957,0.026814428509343763,2.969913348158135,5.0,13.0,0.05963302752293578,0.006188118811881188,0.053444908711054596,2.768365650128472,5.0,9.0,0.04285714285714286,0.006510416666666667,0.03634672619047619,1.944028021633275,19.0,9.0,0.041474654377880185,0.02369077306733167,0.017783881310548515,1.7042952185464073,15.0,7.0,0.03365384615384615,0.01963350785340314,0.014020338300443011
201,Q9D517,FP,1.5667718528295496,39.0,85.0,0.37610619469026546,0.04665071770334928,0.3294554769869162,1.547349073428859,47.0,81.0,0.3665158371040724,0.05690072639225181,0.3096151107118206,0.8435894363059943,94.0,127.0,0.5619469026548672,0.11270983213429256,0.4492370705205747,0.8319014006792509,107.0,117.0,0.5294117647058824,0.12953995157384987,0.39987181313203246,1.1276671881542712,91.0,110.0,0.48672566371681414,0.10885167464114832,0.37787398907566583,1.1310162021526058,108.0,105.0,0.4751131221719457,0.13027744270205066,0.344835679469895,3.317191080493317,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696,2.2624985411386858,23.0,34.0,0.1619047619047619,0.02998696219035202,0.1319177997144099,1.873231710372923,33.0,46.0,0.21100917431192662,0.04084158415841584,0.17016759015351077,0.816781558923435,118.0,98.0,0.4666666666666667,0.15364583333333334,0.3130208333333333,1.3947116664138512,52.0,33.0,0.15207373271889402,0.06483790523690773,0.08723582748198629,0.3000764099071575,232.0,86.0,0.41346153846153844,0.3036649214659686,0.10979661699556986
202,A2A9M4,,1.5589946438468638,39.0,86.0,0.3805309734513274,0.04665071770334928,0.33388025574797814,1.8246323162902263,26.0,65.0,0.29411764705882354,0.031476997578692496,0.26264064948013105,1.8203650923395431,32.0,78.0,0.34513274336283184,0.03836930455635491,0.30676343880647694,2.093737508556853,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965,1.7281007322458595,40.0,82.0,0.36283185840707965,0.04784688995215311,0.3149849684549265,2.0165101980882465,30.0,68.0,0.3076923076923077,0.03618817852834741,0.2715041291639603,1.9197845668900904,37.0,74.0,0.3394495412844037,0.04584882280049566,0.293600718483908,1.4205662070962977,48.0,87.0,0.4142857142857143,0.06258148631029987,0.35170422797541445,1.6599177711024948,46.0,65.0,0.2981651376146789,0.05693069306930693,0.24123444454537196,1.1589417992138464,72.0,79.0,0.3761904761904762,0.09375,0.2824404761904762,1.134643862542315,80.0,43.0,0.19815668202764977,0.09975062344139651,0.09840605858625326,0.5954827855964607,153.0,59.0,0.28365384615384615,0.20026178010471204,0.0833920660491341
203,Q6PHU5,FP,1.5589738240044144,40.0,86.0,0.3805309734513274,0.04784688995215311,0.33268408349917433,1.7066979060846272,32.0,74.0,0.334841628959276,0.0387409200968523,0.2961007088624237,1.8206040495879248,32.0,78.0,0.34513274336283184,0.03836930455635491,0.30676343880647694,1.9760628754420846,28.0,73.0,0.33031674208144796,0.03389830508474576,0.2964184369967022,2.051985747311241,28.0,64.0,0.2831858407079646,0.03349282296650718,0.2496930177414574,2.222481622790479,19.0,54.0,0.24434389140271492,0.022919179734620022,0.2214247116680949,2.2813484068391494,27.0,46.0,0.21100917431192662,0.03345724907063197,0.17755192524129465,2.2465364097455782,24.0,34.0,0.1619047619047619,0.03129074315514994,0.13061401874961198,1.8528250256531607,35.0,47.0,0.21559633027522937,0.043316831683168314,0.17227949859206104,1.8162554164647329,29.0,36.0,0.17142857142857143,0.037760416666666664,0.13366815476190477,0.5840102586735092,198.0,81.0,0.37327188940092165,0.24688279301745636,0.1263890963834653,0.5092555444278761,173.0,67.0,0.32211538461538464,0.22643979057591623,0.0956755940394684
204,P10493,TP,1.543502641130469,40.0,88.0,0.3893805309734513,0.04784688995215311,0.34153364102129824,1.3323014016132768,62.0,91.0,0.4117647058823529,0.07506053268765134,0.3367041731947016,1.8988991872199195,28.0,78.0,0.34513274336283184,0.03357314148681055,0.3115596018760213,1.6954326914766746,38.0,86.0,0.3891402714932127,0.04600484261501211,0.3431354288782006,2.4097021695993175,12.0,41.0,0.18141592920353983,0.014354066985645933,0.1670618622178939,2.22127272348115,19.0,55.0,0.248868778280543,0.022919179734620022,0.22594959854592297,2.8694889169911026,16.0,19.0,0.0871559633027523,0.01982651796778191,0.06732944533497039,2.5142014231116856,17.0,23.0,0.10952380952380952,0.02216427640156454,0.08735953312224498,3.037595772450599,2.0,10.0,0.045871559633027525,0.0024752475247524753,0.04339631210827505,2.680550666476325,7.0,12.0,0.05714285714285714,0.009114583333333334,0.048028273809523805,1.5436295021012316,42.0,26.0,0.11981566820276497,0.05236907730673317,0.0674465908960318,1.1483992910697527,59.0,29.0,0.13942307692307693,0.07722513089005235,0.06219794603302457
205,Q91X78,,1.5432704024557888,40.0,88.0,0.3893805309734513,0.04784688995215311,0.34153364102129824,1.2727672678662252,67.0,92.0,0.416289592760181,0.0811138014527845,0.3351757913073965,2.652382337064828,12.0,38.0,0.168141592920354,0.014388489208633094,0.1537531037117209,2.3896139462492116,15.0,49.0,0.22171945701357465,0.018159806295399514,0.20355965071817514,1.675631350574697,42.0,86.0,0.3805309734513274,0.050239234449760764,0.33029173900156666,1.4279000093841583,73.0,92.0,0.416289592760181,0.08805790108564536,0.32823169167453564,3.0365111749885205,11.0,16.0,0.07339449541284404,0.013630731102850062,0.05976376430999398,2.3209728328927657,22.0,28.0,0.13333333333333333,0.028683181225554105,0.10465015210777923,1.4163303718990623,66.0,83.0,0.38073394495412843,0.08168316831683169,0.29905077663729673,0.6990344177084511,137.0,105.0,0.5,0.17838541666666666,0.32161458333333337,1.8317187135448687,25.0,10.0,0.04608294930875576,0.03117206982543641,0.014910879483319352,1.076237654297052,66.0,32.0,0.15384615384615385,0.08638743455497382,0.06745871929118004
206,O08912,TP,1.5365258887102244,40.0,89.0,0.3938053097345133,0.04784688995215311,0.3459584197823602,2.2836805409966354,16.0,48.0,0.2171945701357466,0.01937046004842615,0.19782411008732045,1.4960221104494016,43.0,93.0,0.41150442477876104,0.05155875299760192,0.3599456717811591,2.25091150650976,18.0,58.0,0.26244343891402716,0.021791767554479417,0.24065167135954774,1.6794104412012272,42.0,85.0,0.37610619469026546,0.050239234449760764,0.3258669602405047,2.4493368868866634,11.0,44.0,0.19909502262443438,0.013268998793727383,0.18582602383070698,1.5331787056685047,59.0,94.0,0.43119266055045874,0.07311028500619579,0.3580823755442629,1.4425379013567456,46.0,82.0,0.3904761904761905,0.05997392438070404,0.33050226609548644,1.4516258676888985,63.0,80.0,0.3669724770642202,0.07797029702970297,0.2890021800345172,1.3592274512822833,54.0,68.0,0.3238095238095238,0.0703125,0.2534970238095238,0.4575737677334544,242.0,93.0,0.42857142857142855,0.30174563591022446,0.12682579266120408,0.3269902462696337,217.0,82.0,0.3942307692307692,0.28403141361256545,0.11019935561820376
207,Q8CI59,,1.5331471544452333,40.0,89.0,0.3938053097345133,0.04784688995215311,0.3459584197823602,1.6130372053368252,43.0,75.0,0.3393665158371041,0.05205811138014528,0.2873084044569588,2.0352190769900935,26.0,70.0,0.30973451327433627,0.03117505995203837,0.2785594533222979,2.1228438716556326,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423,1.1587154643867998,85.0,109.0,0.4823008849557522,0.10167464114832536,0.3806262438074268,1.261377308677417,89.0,97.0,0.43891402714932126,0.10735826296743065,0.3315557641818906,1.4960968955115546,61.0,95.0,0.43577981651376146,0.07558859975216853,0.36019121676159294,1.3016641601859245,57.0,91.0,0.43333333333333335,0.07431551499348109,0.35901781833985225,1.103227116928286,102.0,101.0,0.463302752293578,0.12623762376237624,0.33706512853120174,0.9070367695077998,102.0,91.0,0.43333333333333335,0.1328125,0.30052083333333335,0.8664081624651628,137.0,63.0,0.2903225806451613,0.1708229426433915,0.1194996380017698,0.6320327099874715,143.0,57.0,0.27403846153846156,0.18717277486910994,0.08686568666935163
208,P01899,,1.5200428819162306,41.0,90.0,0.39823008849557523,0.04904306220095694,0.3491870262946183,1.7477428548422085,30.0,70.0,0.3167420814479638,0.03631961259079903,0.28042246885716476,1.8167889364254879,32.0,79.0,0.3495575221238938,0.03836930455635491,0.3111882175675389,2.052223653125413,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453,2.128593855719412,24.0,59.0,0.2610619469026549,0.028708133971291867,0.232353812931363,2.379065622044415,13.0,47.0,0.21266968325791855,0.015681544028950542,0.19698813922896802,2.818852585138157,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866,2.1068124518943154,28.0,45.0,0.21428571428571427,0.03650586701434159,0.1777798472713727,2.3742973100381555,13.0,28.0,0.12844036697247707,0.01608910891089109,0.11235125806158598,1.6604995646994578,35.0,53.0,0.2523809523809524,0.045572916666666664,0.20680803571428572,1.1447621056238997,79.0,43.0,0.19815668202764977,0.09850374064837905,0.09965294137927072,0.39277925522799667,198.0,76.0,0.36538461538461536,0.2591623036649215,0.10622231171969387
209,P39061,TP,1.5144138055979455,42.0,91.0,0.4026548672566372,0.050239234449760764,0.35241563280687643,1.6369491026504608,39.0,75.0,0.3393665158371041,0.04721549636803874,0.29215101946906535,2.3650645986563443,16.0,51.0,0.22566371681415928,0.019184652278177457,0.20647906453598183,2.4953346394828073,14.0,44.0,0.19909502262443438,0.01694915254237288,0.18214587008206148,2.715950697512765,9.0,24.0,0.10619469026548672,0.01076555023923445,0.09542914002625227,2.8612577879643055,6.0,23.0,0.10407239819004525,0.007237635705669481,0.09683476248437577,3.268723156203696,9.0,10.0,0.045871559633027525,0.011152416356877323,0.0347191432761502,2.3738525773056924,21.0,25.0,0.11904761904761904,0.027379400260756193,0.09166821878686285,3.155034781929772,1.0,8.0,0.03669724770642202,0.0012376237623762376,0.03545962394404578,2.2584065909369118,15.0,24.0,0.11428571428571428,0.01953125,0.09475446428571428,2.289508712206203,10.0,2.0,0.009216589861751152,0.012468827930174564,-0.003252238068423412,1.3546954161561373,38.0,21.0,0.10096153846153846,0.049738219895287955,0.05122331856625051
210,Q64735,,1.4553190303184218,46.0,91.0,0.4026548672566372,0.05502392344497608,0.3476309438116611,1.7383554963175567,30.0,72.0,0.3257918552036199,0.03631961259079903,0.2894722426128209,2.1875756089987606,23.0,65.0,0.28761061946902655,0.027577937649880094,0.26003268181914646,2.478346818771843,14.0,44.0,0.19909502262443438,0.01694915254237288,0.18214587008206148,2.186997065730761,23.0,56.0,0.24778761061946902,0.02751196172248804,0.22027564889698098,2.4928053251289213,10.0,40.0,0.18099547511312217,0.012062726176115802,0.16893274893700636,2.769132744914804,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592,2.7533830326181548,12.0,16.0,0.0761904761904762,0.01564537157757497,0.06054510461290123,2.462857501285189,13.0,25.0,0.11467889908256881,0.01608910891089109,0.09858979017167772,2.4453501768936836,11.0,19.0,0.09047619047619047,0.014322916666666666,0.0761532738095238,0.9085782938054248,122.0,60.0,0.2764976958525346,0.15211970074812967,0.12437799510440492,0.8528858643567135,98.0,42.0,0.20192307692307693,0.12827225130890052,0.07365082561417641
211,Q91W90,,1.455024155453268,46.0,91.0,0.4026548672566372,0.05502392344497608,0.3476309438116611,1.538589073641223,48.0,81.0,0.3665158371040724,0.05811138014527845,0.3084044569587939,1.8689138407725516,29.0,78.0,0.34513274336283184,0.03477218225419664,0.3103605611086352,1.9602135027344543,28.0,74.0,0.334841628959276,0.03389830508474576,0.3009433238745302,1.5477205275817363,48.0,88.0,0.3893805309734513,0.05741626794258373,0.33196426303086757,1.6540572391687167,50.0,84.0,0.38009049773755654,0.06031363088057901,0.31977686685697754,1.986288103251042,35.0,68.0,0.3119266055045872,0.04337050805452292,0.26855609745006426,2.1089147178343666,28.0,45.0,0.21428571428571427,0.03650586701434159,0.1777798472713727,1.5003848530122605,59.0,75.0,0.3440366972477064,0.07301980198019802,0.2710168952675084,1.6212538555007285,36.0,53.0,0.2523809523809524,0.046875,0.20550595238095237,0.7561260297912096,157.0,75.0,0.3456221198156682,0.19576059850374064,0.14986152131192756,0.8388099272224722,99.0,44.0,0.21153846153846154,0.12958115183246074,0.08195730970600079
212,O89023,,1.4443248690602264,46.0,91.0,0.4026548672566372,0.05502392344497608,0.3476309438116611,1.6495063981657507,38.0,74.0,0.334841628959276,0.04600484261501211,0.2888367863442639,1.2118064617428597,58.0,104.0,0.46017699115044247,0.06954436450839328,0.3906326266420492,1.424722734622331,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198,1.589298458228858,48.0,88.0,0.3893805309734513,0.05741626794258373,0.33196426303086757,1.8172517807334074,45.0,79.0,0.3574660633484163,0.054282267792521106,0.3031837955558952,1.6119964139115088,45.0,89.0,0.40825688073394495,0.055762081784386616,0.3524947989495583,1.330867649038004,55.0,91.0,0.43333333333333335,0.07170795306388526,0.36162538026944807,1.679261553420273,45.0,64.0,0.29357798165137616,0.055693069306930694,0.23788491234444548,1.3963751764519121,51.0,63.0,0.3,0.06640625,0.23359375,0.8827759260025537,128.0,63.0,0.2903225806451613,0.1596009975062344,0.1307215831389269,0.5617044439769876,160.0,63.0,0.30288461538461536,0.2094240837696335,0.09346053161498186
213,Q8VDD5,FP,1.4391127519013334,48.0,91.0,0.4026548672566372,0.05741626794258373,0.34523859931405343,1.5433096127950665,48.0,81.0,0.3665158371040724,0.05811138014527845,0.3084044569587939,1.1968649007500725,60.0,104.0,0.46017699115044247,0.07194244604316546,0.388234545107277,1.3087965054177528,56.0,96.0,0.4343891402714932,0.06779661016949153,0.3665925301020017,1.7869752343515224,40.0,80.0,0.35398230088495575,0.04784688995215311,0.3061354109328026,1.913943888644281,37.0,73.0,0.33031674208144796,0.04463208685162847,0.2856846552298195,1.5893051137975336,50.0,90.0,0.41284403669724773,0.061957868649318466,0.35088616804792927,1.1160682976920089,70.0,99.0,0.4714285714285714,0.09126466753585398,0.3801639038927174,1.8216550997291017,38.0,51.0,0.23394495412844038,0.04702970297029703,0.18691525115814334,1.3466606715287204,55.0,69.0,0.32857142857142857,0.07161458333333333,0.25695684523809526,2.1017811919837204,12.0,6.0,0.027649769585253458,0.014962593516209476,0.012687176069043982,1.5886016587261338,22.0,10.0,0.04807692307692308,0.028795811518324606,0.019281111558598473
214,B2RX70,,1.4325450804347923,48.0,92.0,0.40707964601769914,0.05741626794258373,0.3496633780751154,1.7482297749393099,30.0,70.0,0.3167420814479638,0.03631961259079903,0.28042246885716476,1.3938888838106496,49.0,96.0,0.4247787610619469,0.05875299760191847,0.3660257634600284,1.7173083220891145,37.0,83.0,0.3755656108597285,0.044794188861985475,0.330771421997743,1.5417766175808505,49.0,88.0,0.3893805309734513,0.05861244019138756,0.33076809078206376,1.8802331054843933,41.0,75.0,0.3393665158371041,0.04945717732207479,0.2899093385150293,2.4342492386716126,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998,2.1895717980787905,26.0,37.0,0.1761904761904762,0.03389830508474576,0.14229217110573045,2.0319028298165285,25.0,40.0,0.1834862385321101,0.03094059405940594,0.15254564447270416,1.78546777712885,30.0,39.0,0.18571428571428572,0.0390625,0.14665178571428572,0.7748678032226345,153.0,75.0,0.3456221198156682,0.19077306733167082,0.15484905248399738,0.49024764547775057,175.0,68.0,0.3269230769230769,0.22905759162303665,0.09786548530004027
