,uniprot,annotation,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2
235,F8VQ06,TP,2.139210189837393,0.35053763440860214,0.03504043126684636,0.3154972031417558,2.203975189947797,0.2946236559139785,0.03504043126684636,0.2595832246471321,1.8637537511081845,0.2817204301075269,0.04582210242587601,0.2358983276816509,1.8868792270849153,0.24516129032258063,0.03773584905660377,0.20742544126597687,0.5515152897844291,0.45806451612903226,0.2830188679245283,0.17504564820450397,,,,
236,Q59IW6,TP,2.125648492053709,0.35268817204301073,0.03504043126684636,0.31764774077616437,2.1985097185816613,0.2989247311827957,0.03504043126684636,0.26388429991594936,1.5704459124314694,0.3849462365591398,0.07008086253369272,0.31486537402544706,1.6016676148257492,0.3333333333333333,0.06199460916442048,0.2713387241689128,0.9181154669109027,0.3032258064516129,0.16442048517520216,0.13880532127641074,0.9763838172600595,0.2623655913978495,0.1320754716981132,0.13029011969973628
237,Q921M4,FP,2.122671406214237,0.3548387096774194,0.03504043126684636,0.319798278410573,1.4307720547730356,0.47096774193548385,0.07008086253369272,0.40088687940179113,2.021781427261241,0.24086021505376345,0.03234501347708895,0.2085152015766745,1.2882425516863665,0.4129032258064516,0.09433962264150944,0.31856360316494214,2.53057714861789,0.01935483870967742,0.008086253369272238,0.011268585340405183,1.824084920997893,0.06666666666666667,0.029649595687331536,0.037017070979335126
238,Q60902,FP,2.121477573557521,0.3548387096774194,0.03773584905660377,0.3171028606208156,1.5178343773620788,0.45806451612903226,0.0646900269541779,0.39337448917485435,2.1405516238794027,0.2129032258064516,0.0215633423180593,0.19133988348839231,1.4952689035502877,0.3655913978494624,0.07008086253369272,0.29551053531576965,1.4491468023125071,0.15483870967741936,0.07277628032345014,0.08206242935396922,0.8309107299382691,0.3032258064516129,0.1509433962264151,0.1522824102251978
239,Q8VEH8,TP,2.110737039381664,0.3548387096774194,0.04043126684636118,0.3144074428310582,1.9813808831325694,0.36129032258064514,0.04582210242587601,0.3154682201547691,1.7266691684435846,0.32903225806451614,0.05929919137466307,0.2697330666898531,1.5556734880608172,0.34623655913978496,0.0646900269541779,0.28154653218560705,0.8074723081826922,0.35698924731182796,0.19946091644204852,0.15752833086977944,,,,
240,P70428,TP,2.1106990012791935,0.35698924731182796,0.04043126684636118,0.3165579804654668,inf,0.0,0.0026954177897574125,-0.0026954177897574125,2.1046564693104393,0.221505376344086,0.026954177897574125,0.1945511984465119,inf,0.017204301075268817,0.0026954177897574125,0.014508883285511405,0.689363357249466,0.4129032258064516,0.23450134770889489,0.17840187809755673,inf,0.008602150537634409,0.0026954177897574125,0.005906732747876996
241,Q8BGR2,TP,2.106556850545254,0.35913978494623655,0.04043126684636118,0.3187085180998754,1.596775220130062,0.43010752688172044,0.06199460916442048,0.3681129177172999,1.3793692180315664,0.432258064516129,0.09703504043126684,0.33522302408486215,,,,,,,,,,,,
242,F8VQD7,,2.0925271987293885,0.36129032258064514,0.04043126684636118,0.32085905573428397,2.1330787138107286,0.31827956989247314,0.03504043126684636,0.2832391386256268,1.4163472738503693,0.421505376344086,0.09164420485175202,0.329861171492334,1.4152592647980364,0.3849462365591398,0.07816711590296496,0.30677912065617485,,,,,,,,
243,Q3UU43,,2.088156077072602,0.36129032258064514,0.04043126684636118,0.32085905573428397,1.7780143388700913,0.3956989247311828,0.04851752021563342,0.34718140451554935,1.884267637997767,0.2817204301075269,0.04582210242587601,0.2358983276816509,1.5324863756615839,0.3548387096774194,0.0646900269541779,0.29014868272324146,0.6240992598818573,0.43870967741935485,0.2560646900269542,0.18264498739240065,,,,
244,Q3TA38,FP,2.087597120052608,0.36129032258064514,0.04043126684636118,0.32085905573428397,2.823570008185319,0.15483870967741936,0.018867924528301886,0.13597078514911748,,,,,1.123681166170305,0.44516129032258067,0.11590296495956873,0.3292583253630119,,,,,1.0732146850776896,0.24086021505376345,0.11320754716981132,0.12765266788395213
245,Q07797,TP,2.0870551386235006,0.36129032258064514,0.0431266846361186,0.3181636379445265,1.6299842866826737,0.4258064516129032,0.05390835579514825,0.37189809581775496,1.7446054307222838,0.3139784946236559,0.05929919137466307,0.25467930324899285,1.245895054647784,0.4150537634408602,0.10512129380053908,0.3099324696403211,0.8673244300091169,0.3333333333333333,0.18059299191374664,0.15274034141958667,,,,
246,P24369,TP,2.074255652694516,0.3634408602150538,0.0431266846361186,0.32031417557893516,2.4955264988128776,0.22580645161290322,0.026954177897574125,0.1988522737153291,1.594939177523583,0.3763440860215054,0.0673854447439353,0.30895864127757006,1.9745704995082716,0.23010752688172043,0.029649595687331536,0.2004579311943889,0.7385215177066039,0.3935483870967742,0.22641509433962265,0.16713329275715155,1.1451994876461695,0.22365591397849463,0.1105121293800539,0.11314378459844072
247,Q9CRD2,TP,2.0714239943910835,0.3655913978494624,0.0431266846361186,0.3224647132133438,1.0189868163569988,0.5763440860215053,0.12398921832884097,0.45235486769266436,1.1073223348314556,0.5075268817204301,0.14016172506738545,0.3673651566530447,,,,,0.9827670055095733,0.2838709677419355,0.13746630727762804,0.14640466046430745,,,,
248,P08121,TP,2.064887708867859,0.36774193548387096,0.0431266846361186,0.32461525084775233,1.6717875014180978,0.40860215053763443,0.05390835579514825,0.3546937947424862,1.7788344318745313,0.3053763440860215,0.05660377358490566,0.24877257050111584,1.344094700291097,0.3935483870967742,0.0889487870619946,0.3045996000347796,1.6829066932091743,0.08817204301075268,0.05121293800539083,0.03695910500536185,1.2752136095806168,0.17849462365591398,0.08086253369272237,0.09763208996319162
249,Q8R180,TP,2.0636834284597545,0.36989247311827955,0.0431266846361186,0.326765788482161,2.010612025027823,0.35268817204301073,0.0431266846361186,0.30956148740689216,1.0940669163355206,0.5161290322580645,0.14285714285714285,0.37327188940092165,0.9993559887699158,0.47956989247311826,0.1347708894878706,0.3447990029852477,0.7854743325038012,0.3741935483870968,0.20485175202156333,0.16934179636553345,,,,
250,Q62230,TP,2.0622054495915005,0.3720430107526882,0.0431266846361186,0.3289163261165696,1.6925049297876307,0.4064516129032258,0.05390835579514825,0.35254325710807755,1.8003270846668233,0.2924731182795699,0.05390835579514825,0.23856476248442166,1.3889870407292808,0.3870967741935484,0.07816711590296496,0.3089296582905834,,,,,,,,
251,Q9WUZ9,TP,2.0539667281056624,0.3741935483870968,0.0431266846361186,0.33106686375097816,2.3137349190297,0.2537634408602151,0.03504043126684636,0.2187230095933687,1.4254847866197873,0.4150537634408602,0.09164420485175202,0.3234095585891082,1.6436134534101523,0.3204301075268817,0.05929919137466307,0.2611309161522187,1.021335184028756,0.26881720430107525,0.1320754716981132,0.13674173260296205,1.266510498773998,0.18924731182795698,0.0862533692722372,0.10299394255571978
252,Q8BHT6,TP,2.0528022178275305,0.3763440860215054,0.0431266846361186,0.3332174013853868,2.0794753869868967,0.33978494623655914,0.03773584905660377,0.3020490971799554,1.7901858845057608,0.3010752688172043,0.05390835579514825,0.24716691302205607,1.7752195295314541,0.2709677419354839,0.05121293800539083,0.21975480393009306,,,,,,,,
253,Q3V1T4,TP,2.052353459273822,0.37849462365591396,0.0431266846361186,0.33536793901979534,1.8779075639782092,0.3827956989247312,0.04582210242587601,0.33697359649885517,1.0498292842005694,0.524731182795699,0.1509433962264151,0.3737877865692839,,,,,0.6831731730205542,0.4172043010752688,0.2371967654986523,0.1800075355766165,,,,
254,P11087,TP,2.051303921501708,0.38064516129032255,0.0431266846361186,0.337518476654204,1.0647289685410877,0.5612903225806452,0.11590296495956873,0.4453873576210764,1.2491058401416903,0.4666666666666667,0.1105121293800539,0.3561545372866128,,,,,0.961748547065269,0.2924731182795699,0.14824797843665768,0.14422513984291221,,,,
255,P10639,TP,2.039654515507166,0.3827956989247312,0.0431266846361186,0.3396690142886126,1.4281453251905685,0.47096774193548385,0.07277628032345014,0.3981914616120337,1.984229714694975,0.24516129032258063,0.03773584905660377,0.20742544126597687,1.3310810002447044,0.3978494623655914,0.0889487870619946,0.3089006753035968,,,,,,,,
256,Q8VCC9,TP,2.0300361930899387,0.3849462365591398,0.0431266846361186,0.34181955192302116,2.076208959413923,0.3419354838709677,0.03773584905660377,0.30419963481436396,3.0351816457451015,0.053763440860215055,0.0026954177897574125,0.051068023070457644,3.039714887935413,0.07311827956989247,0.008086253369272238,0.06503202620062024,1.3350312700707105,0.1827956989247312,0.09703504043126684,0.08576065849346434,1.3666111602158995,0.14408602150537633,0.05929919137466307,0.08478683013071325
257,Q3TML0,TP,2.0196654456867282,0.3870967741935484,0.0431266846361186,0.3439700895574298,1.9625365701945912,0.36774193548387096,0.04582210242587601,0.32191983305799493,1.9992349053937073,0.24301075268817204,0.03773584905660377,0.20527490363156828,1.9004665057678978,0.23870967741935484,0.03773584905660377,0.20097382836275107,0.5865303969109048,0.45161290322580644,0.2695417789757412,0.18207112425006522,,,,
258,Q9DBZ1,TP,2.0156583037344986,0.38924731182795697,0.0431266846361186,0.34612062719183834,1.3295167654968874,0.5032258064516129,0.08355795148247978,0.41966785496913306,1.1966865443788692,0.4838709677419355,0.11859838274932614,0.36527258499260934,,,,,1.1203148599694788,0.23225806451612904,0.12129380053908356,0.11096426397704548,,,,
259,Q8BJD1,TP,2.0105668561562227,0.3913978494623656,0.0431266846361186,0.348271164826247,1.6463610799320025,0.4172043010752688,0.05390835579514825,0.36329594528012055,1.035243636891886,0.5311827956989247,0.15363881401617252,0.37754398168275216,,,,,,,,,,,,
260,P51655,TP,2.0026546535300227,0.3935483870967742,0.0431266846361186,0.3504217024606556,2.1000415588258745,0.32688172043010755,0.03773584905660377,0.2891458713735038,1.6319328398739892,0.3634408602150538,0.0646900269541779,0.29875083326087587,1.6876802210361679,0.3139784946236559,0.05390835579514825,0.26007013882850766,,,,,,,,
261,P98156,,2.001186444641433,0.3956989247311828,0.0431266846361186,0.35257224009506416,2.055231430443399,0.34838709677419355,0.03773584905660377,0.3106512477175898,1.2339958719036874,0.4752688172043011,0.11590296495956873,0.3593658522447324,1.2464013335719801,0.4150537634408602,0.10512129380053908,0.3099324696403211,,,,,,,,
262,Q9D136,,1.997840901385978,0.3956989247311828,0.0431266846361186,0.35257224009506416,1.231820053692155,0.5268817204301075,0.09164420485175202,0.4352375155783555,1.9037600711701053,0.2731182795698925,0.04582210242587601,0.22729617714401648,1.0960996993426093,0.45376344086021503,0.11859838274932614,0.33516505811088887,0.9240450816671186,0.3032258064516129,0.16442048517520216,0.13880532127641074,,,,
263,O35114,,1.9867816805769463,0.3956989247311828,0.0431266846361186,0.35257224009506416,1.2045701670786702,0.5290322580645161,0.09164420485175202,0.43738805321276414,1.8105715111031804,0.28817204301075267,0.05390835579514825,0.23426368721560442,,,,,0.7736355304267123,0.38064516129032255,0.20485175202156333,0.17579340926875922,,,,
264,Q8BLI4,TP,1.9807096264195838,0.3956989247311828,0.0431266846361186,0.35257224009506416,1.736828584338736,0.3978494623655914,0.05121293800539083,0.34663652436020054,1.5178554264200896,0.3956989247311828,0.08086253369272237,0.3148363910384604,1.2323348602055693,0.421505376344086,0.1078167115902965,0.31368866475378954,0.8879257184895216,0.3225806451612903,0.1725067385444744,0.1500739066168159,,,,
265,O35409,,1.9736331028183758,0.3978494623655914,0.0431266846361186,0.3547227777294728,1.5890715863218725,0.432258064516129,0.06199460916442048,0.37026345535170857,,,,,,,,,,,,,,,,
266,Q8K297,TP,1.9709011581640066,0.3978494623655914,0.0431266846361186,0.3547227777294728,2.993694450309333,0.13548387096774195,0.018867924528301886,0.11661594643944007,1.4030956409700346,0.4258064516129032,0.09164420485175202,0.3341622467611512,2.384249408981688,0.16129032258064516,0.016172506738544475,0.14511781584210068,0.9423075024539043,0.2967741935483871,0.15363881401617252,0.14313537953221456,1.9505079184204348,0.05806451612903226,0.026954177897574125,0.031110338231458135
267,Q8VCS3,,1.9627383274987127,0.4,0.0431266846361186,0.35687331536388145,1.5311179286916525,0.45161290322580644,0.0646900269541779,0.3869228762716285,1.6941399471093492,0.33763440860215055,0.05929919137466307,0.2783352172274875,1.2208800241686162,0.4258064516129032,0.1078167115902965,0.3179897400226067,0.9296615278445234,0.3010752688172043,0.15902964959568733,0.14204561922151698,,,,
268,P42703,TP,1.956333956247679,0.4,0.0431266846361186,0.35687331536388145,1.4089174665208786,0.4860215053763441,0.07547169811320754,0.41054980726313656,,,,,,,,,0.5286576016848253,0.46881720430107526,0.29110512129380056,0.1777120830072747,,,,
269,P70699,,1.950514883827278,0.4021505376344086,0.0431266846361186,0.35902385299829,2.745662676223511,0.16774193548387098,0.0215633423180593,0.14617859316581167,1.8248882988677646,0.2860215053763441,0.05121293800539083,0.23480856737095324,2.5783965671303246,0.11612903225806452,0.016172506738544475,0.09995652551952004,,,,,1.216717916983818,0.2,0.09973045822102426,0.10026954177897575
270,Q5I012,,1.9457085556448819,0.4021505376344086,0.0431266846361186,0.35902385299829,1.7511219422754418,0.3978494623655914,0.05121293800539083,0.34663652436020054,1.3850727849256799,0.432258064516129,0.09703504043126684,0.33522302408486215,1.148846647422567,0.43870967741935485,0.11590296495956873,0.3228067124597861,0.8250395728608143,0.34838709677419355,0.19137466307277629,0.15701243370141726,,,,
271,Q8R079,TP,1.9450885307980317,0.4021505376344086,0.0431266846361186,0.35902385299829,1.306783710735927,0.513978494623656,0.0862533692722372,0.42772512535141877,1.099216316295268,0.513978494623656,0.14285714285714285,0.3711213517665131,,,,,,,,,,,,
272,Q149L6,TP,1.944277874836906,0.4043010752688172,0.0431266846361186,0.3611743906326986,2.064178519778101,0.34623655913978496,0.03773584905660377,0.3085007100831812,1.6855444290426858,0.33978494623655914,0.05929919137466307,0.2804857548618961,1.763805549850208,0.27741935483870966,0.05121293800539083,0.22620641683331882,0.7618895431268912,0.3870967741935484,0.215633423180593,0.17146335101295537,0.8671973118892905,0.28817204301075267,0.1509433962264151,0.13722864678433758
273,O89001,,1.944234294244588,0.4064516129032258,0.0431266846361186,0.36332492826710716,inf,0.004301075268817204,0.0026954177897574125,0.0016056574790597918,1.6949790017931228,0.33763440860215055,0.05929919137466307,0.2783352172274875,inf,0.023655913978494623,0.005390835579514825,0.018265078398979798,,,,,inf,0.030107526881720432,0.005390835579514825,0.024716691302205607
274,E9Q616,,1.9423689464122067,0.4064516129032258,0.0431266846361186,0.36332492826710716,1.3069542964469458,0.513978494623656,0.0862533692722372,0.42772512535141877,1.4377833458296196,0.4129032258064516,0.0889487870619946,0.323954438744457,,,,,,,,,,,,
275,Q9DC23,TP,1.9400481656564934,0.4064516129032258,0.0431266846361186,0.36332492826710716,1.5579916219632979,0.443010752688172,0.0646900269541779,0.3783207257339941,1.2946891447719644,0.46236559139784944,0.10242587601078167,0.35993971538706776,,,,,0.6526743810229858,0.4258064516129032,0.2398921832884097,0.1859142683244935,,,,
276,P36371,TP,1.9348288304529524,0.40860215053763443,0.0431266846361186,0.3654754659015158,1.7799416035231992,0.3935483870967742,0.04851752021563342,0.34503086688114076,,,,,,,,,,,,,,,,
277,Q69ZN6,,1.9293374508912793,0.410752688172043,0.0431266846361186,0.36762600353592445,1.772751644628516,0.3956989247311828,0.04851752021563342,0.34718140451554935,1.934597483660217,0.26021505376344084,0.04043126684636118,0.21978378691707967,1.736372153263781,0.2989247311827957,0.05121293800539083,0.24771179317740488,0.75177478280715,0.38924731182795697,0.2210242587601078,0.16822305306784915,,,,
278,Q08761,TP,1.9278942288873302,0.410752688172043,0.0431266846361186,0.36762600353592445,2.0913417195371076,0.32903225806451614,0.03773584905660377,0.29129640900791237,1.3617780484308477,0.44086021505376344,0.09973045822102426,0.34112975683273916,1.4835860149469517,0.36774193548387096,0.07277628032345014,0.29496565516042084,,,,,,,,
279,Q91W90,TP,1.9216951716727027,0.4129032258064516,0.0431266846361186,0.369776541170333,2.0906157312223073,0.3311827956989247,0.03773584905660377,0.29344694664232096,1.4472103662018954,0.40860215053763443,0.0862533692722372,0.32234878126539723,1.574491401617827,0.3419354838709677,0.0646900269541779,0.2772454569167898,0.648350286009703,0.42795698924731185,0.24528301886792453,0.18267397037938732,0.8026779693805117,0.3225806451612903,0.16172506738544473,0.16085557777584558
280,P12023,TP,1.9208045797693252,0.4150537634408602,0.0431266846361186,0.37192707880474163,1.5811594938626312,0.43870967741935485,0.06199460916442048,0.3767150682549344,,,,,,,,,,,,,,,,
281,Q9Z0R4,FP,1.9160697890488965,0.4172043010752688,0.0431266846361186,0.37407761643915016,1.8144633253258802,0.3935483870967742,0.04582210242587601,0.34772628467089817,2.0587777059566226,0.23440860215053763,0.029649595687331536,0.2047590064632061,1.9155317180999336,0.23655913978494625,0.029649595687331536,0.20690954409761472,1.9506351358847633,0.043010752688172046,0.026954177897574125,0.01605657479059792,1.8344357959829511,0.06666666666666667,0.026954177897574125,0.039712488769092544
282,O54782,TP,1.9115642513873166,0.4172043010752688,0.04582210242587601,0.37138219864939276,1.5824185312811134,0.43655913978494626,0.06199460916442048,0.37456453062052575,1.903588781011093,0.2731182795698925,0.04582210242587601,0.22729617714401648,1.5328035367712167,0.35268817204301073,0.0646900269541779,0.2879981450888328,1.0659599332976335,0.25591397849462366,0.12398921832884097,0.1319247601657827,,,,
283,Q9QZZ6,TP,1.9097445713435994,0.41935483870967744,0.04582210242587601,0.3735327362838014,1.4559333777855923,0.46236559139784944,0.07008086253369272,0.3922847288641567,1.542399808530519,0.3913978494623656,0.07277628032345014,0.3186215691389155,1.0469490908388388,0.46881720430107526,0.12668463611859837,0.3421325681824769,,,,,,,,
284,Q921T2,FP,1.9056858401836965,0.421505376344086,0.04582210242587601,0.37568327391821,1.2965136603078569,0.5182795698924731,0.0862533692722372,0.43202620062023595,1.5895538160168465,0.37849462365591396,0.0673854447439353,0.31110917891197865,,,,,0.8042536935822314,0.35913978494623655,0.19946091644204852,0.15967886850418803,,,,
285,Q8R3Q0,TP,1.9011897511868299,0.421505376344086,0.04851752021563342,0.3729878561284526,1.331682385916815,0.5010752688172043,0.08355795148247978,0.4175173173347245,1.2024884730338514,0.4817204301075269,0.11859838274932614,0.36312204735820075,,,,,0.7705388382365386,0.38064516129032255,0.20754716981132076,0.1730979914790018,,,,
286,Q8BU14,TP,1.8884470724457842,0.4236559139784946,0.04851752021563342,0.3751383937628612,1.52952410764502,0.45161290322580644,0.0646900269541779,0.3869228762716285,,,,,,,,,0.52997108190583,0.4645161290322581,0.29110512129380056,0.17341100773845752,,,,
287,P61804,TP,1.8864127802643607,0.4258064516129032,0.04851752021563342,0.37728893139726977,1.9337616084905342,0.3720430107526882,0.04582210242587601,0.32622090832681216,1.2953514233493817,0.46021505376344085,0.10242587601078167,0.35778917775265917,1.3010607274418828,0.410752688172043,0.09164420485175202,0.319108483320291,,,,,,,,
288,P70180,,1.88038649176382,0.42795698924731185,0.04851752021563342,0.3794394690316784,1.9230275031807564,0.3763440860215054,0.04582210242587601,0.33052198359562934,1.1822841011303367,0.49032258064516127,0.12398921832884097,0.3663333623163203,1.1832855884136004,0.43010752688172044,0.1105121293800539,0.31959539750166654,,,,,,,,
289,Q8VCM8,TP,1.8675640433827034,0.42795698924731185,0.04851752021563342,0.3794394690316784,2.3087926137997057,0.25591397849462366,0.03504043126684636,0.2208735472277773,1.5894303608513214,0.37849462365591396,0.07008086253369272,0.30841376112222124,1.9890194071346503,0.22365591397849463,0.029649595687331536,0.1940063182911631,1.0211882262680645,0.2709677419354839,0.1320754716981132,0.1388922702373707,1.4478239205062708,0.13333333333333333,0.05660377358490566,0.07672955974842767
290,Q6PB93,TP,1.8639989378678459,0.43010752688172044,0.04851752021563342,0.381590006666087,1.469750966392481,0.46021505376344085,0.07008086253369272,0.39013419122974813,1.8900887777054012,0.27741935483870966,0.04582210242587601,0.23159725241283366,1.4542012820963635,0.3720430107526882,0.07547169811320754,0.29657131263948067,0.5298761100958287,0.4666666666666667,0.29110512129380056,0.1755615453728661,,,,
291,G5E897,TP,1.8584024791347933,0.432258064516129,0.04851752021563342,0.3837405443004956,2.6730271861976407,0.1870967741935484,0.02425876010781671,0.16283801408573167,,,,,1.7010470004060696,0.3096774193548387,0.05390835579514825,0.2557690635596905,0.49993532818430986,0.4860215053763441,0.29649595687331537,0.18952554850302872,1.299967159068361,0.16774193548387098,0.07547169811320754,0.09227023737066344
292,A2A9M4,,1.8551916353117508,0.4344086021505376,0.04851752021563342,0.3858910819349042,1.4022672204842386,0.4881720430107527,0.07547169811320754,0.41270034489754515,1.6067432842921299,0.3741935483870968,0.0673854447439353,0.30680810364316147,1.112179345330945,0.44731182795698926,0.11859838274932614,0.3287134452076631,1.0268681187608082,0.26666666666666666,0.1320754716981132,0.13459119496855346,,,,
293,Q8BQ47,TP,1.855038471608842,0.4344086021505376,0.04851752021563342,0.3858910819349042,1.4100284363753002,0.4838709677419355,0.07277628032345014,0.41109468741848537,,,,,,,,,0.9115628957329996,0.30752688172043013,0.16711590296495957,0.14041097875547057,,,,
294,Q8K3B1,,1.8486421036727583,0.43655913978494626,0.04851752021563342,0.3880416195693128,1.245716876348203,0.524731182795699,0.09164420485175202,0.43308697794394696,,,,,,,,,,,,,,,,
295,A2AVA0,TP,1.8411405978999404,0.43655913978494626,0.04851752021563342,0.3880416195693128,1.7273537656628986,0.4,0.05121293800539083,0.3487870619946092,1.7896582018143095,0.3032258064516129,0.05390835579514825,0.24931745065646466,1.634231845443595,0.32903225806451614,0.05929919137466307,0.2697330666898531,,,,,,,,
296,Q6ZWQ0,FP,1.8409739367741658,0.43870967741935485,0.04851752021563342,0.3901921572037214,2.02226065362282,0.34838709677419355,0.04043126684636118,0.3079558299278324,1.0798269111320293,0.5204301075268817,0.14824797843665768,0.37218212909022397,1.219474103847011,0.4258064516129032,0.1078167115902965,0.3179897400226067,1.111021081243007,0.23440860215053763,0.12129380053908356,0.11311480161145407,1.2777149219128654,0.17634408602150536,0.07816711590296496,0.0981769701185404
297,Q61739,,1.8404681505173661,0.43870967741935485,0.05121293800539083,0.387496739413964,1.1131756355478857,0.5548387096774193,0.10242587601078167,0.45241283366663765,1.4531688467043236,0.40860215053763443,0.0862533692722372,0.32234878126539723,,,,,0.6447227176829331,0.432258064516129,0.24528301886792453,0.1869750456482045,,,,
298,Q8R2E9,TP,1.8386193398048698,0.43870967741935485,0.05121293800539083,0.387496739413964,1.8656608614025003,0.3849462365591398,0.04582210242587601,0.33912413413326375,1.536025543858523,0.3935483870967742,0.07816711590296496,0.3153812711938092,1.521427541322481,0.35698924731182796,0.0673854447439353,0.28960380256789264,0.5865494473470105,0.44946236559139785,0.2695417789757412,0.17992058661565663,,,,
299,P97467,TP,1.8304178900336077,0.44086021505376344,0.05121293800539083,0.3896472770483726,1.4405723061202014,0.4666666666666667,0.07008086253369272,0.39658580413297395,1.3213125887511938,0.45376344086021503,0.10242587601078167,0.35133756484943335,,,,,,,,,,,,
300,P46978,TP,1.8300598685979041,0.443010752688172,0.05121293800539083,0.3917978146827812,1.3258038544154045,0.5053763440860215,0.08355795148247978,0.4218183926035417,1.6178243025969878,0.3720430107526882,0.0673854447439353,0.3046575660087529,1.0719287642808155,0.46236559139784944,0.12668463611859837,0.33568095527925107,0.8194803890119272,0.34838709677419355,0.19137466307277629,0.15701243370141726,,,,
301,V9GX76,,1.8240987510306403,0.44516129032258067,0.05121293800539083,0.39394835231718983,1.6765960837876006,0.40860215053763443,0.05390835579514825,0.3546937947424862,1.6189298799832263,0.3720430107526882,0.0673854447439353,0.3046575660087529,1.4297876886065135,0.37849462365591396,0.07816711590296496,0.30032750775294903,,,,,,,,
302,P48722,FP,1.820872312595555,0.44516129032258067,0.05121293800539083,0.39394835231718983,1.619380170041752,0.43010752688172044,0.05390835579514825,0.3761991710865722,1.15070813061059,0.5010752688172043,0.12668463611859837,0.37439063269860595,,,,,,,,,,,,
303,P27046,,1.8115479340697398,0.44516129032258067,0.05390835579514825,0.3912529345274324,1.5056058501516751,0.45806451612903226,0.07008086253369272,0.38798365359533954,2.035436128958076,0.24086021505376345,0.03234501347708895,0.2085152015766745,1.6878545209063383,0.3139784946236559,0.05390835579514825,0.26007013882850766,0.6157389545161829,0.43870967741935485,0.2560646900269542,0.18264498739240065,,,,
304,Q8BM72,TP,1.8068767195377342,0.44516129032258067,0.05390835579514825,0.3912529345274324,1.5498975803958486,0.44731182795698926,0.0646900269541779,0.38262180100281135,,,,,,,,,,,,,,,,
305,Q8BVU5,,1.805487297501805,0.44731182795698926,0.05390835579514825,0.393403472161841,1.5785063949696334,0.44086021505376344,0.06199460916442048,0.3788656058893429,1.1280703908254732,0.5053763440860215,0.13746630727762804,0.36791003680839346,,,,,0.8652164132907615,0.33548387096774196,0.18059299191374664,0.15489087905399532,,,,
306,Q9WUU7,,1.8043000676380048,0.44731182795698926,0.05390835579514825,0.393403472161841,1.9203858195919299,0.3763440860215054,0.04582210242587601,0.33052198359562934,1.879407604843692,0.2817204301075269,0.04582210242587601,0.2358983276816509,1.953853832663944,0.23440860215053763,0.029649595687331536,0.2047590064632061,,,,,,,,
307,O54998,TP,1.7955333600009462,0.44731182795698926,0.05390835579514825,0.393403472161841,1.529190762667974,0.45376344086021503,0.0646900269541779,0.3890734139060371,,,,,,,,,1.110880312826664,0.23440860215053763,0.12398921832884097,0.11041938382169666,0.8299448393148959,0.3032258064516129,0.15363881401617252,0.14958699243544038
308,A1L3P4,,1.7933193623553536,0.44946236559139785,0.05390835579514825,0.3955540097962496,3.1715571602669415,0.1032258064516129,0.016172506738544475,0.08705329971306842,1.0563598480091931,0.5225806451612903,0.1509433962264151,0.37163724893487526,2.3929581217871085,0.16129032258064516,0.016172506738544475,0.14511781584210068,0.6455612025424458,0.43010752688172044,0.24528301886792453,0.1848245080137959,2.009206124275238,0.05806451612903226,0.026954177897574125,0.031110338231458135
309,Q8CGN5,TP,1.789321792330974,0.44946236559139785,0.05390835579514825,0.3955540097962496,1.355558697930608,0.4946236559139785,0.07816711590296496,0.4164565400110135,1.505413146293108,0.3978494623655914,0.08086253369272237,0.31698692867286904,1.0300105277590692,0.4731182795698925,0.12668463611859837,0.3464336434512941,0.5069151217709481,0.4817204301075269,0.29380053908355797,0.18791989102396894,,,,
